"study","cell_id","design_role","task_type","method","n_calib","rep","planned_units"
"study2","high_uncertainty_q4","uncertainty_control","published_fit","LVGP",,49,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","LVGP",,50,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,1,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,2,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,3,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,4,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,5,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,6,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,7,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,8,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,9,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,10,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,11,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,12,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,13,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,14,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,15,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,16,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,17,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,18,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,19,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,20,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,21,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,22,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,23,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,24,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,25,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,26,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,27,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,28,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,29,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,30,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,31,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,32,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,33,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,34,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,35,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,36,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,37,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,38,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,39,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,40,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,41,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,42,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,43,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,44,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,45,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,46,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,47,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,48,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,49,1
"study2","high_uncertainty_q4","uncertainty_control","published_fit","EzGP",,50,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,1,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,2,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,3,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,4,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,5,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,6,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,7,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,8,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,9,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,10,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,11,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,12,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,13,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,14,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,15,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,16,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,17,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,18,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,19,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,20,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,21,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,22,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,23,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,24,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,25,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,26,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,27,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,28,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,29,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,30,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,31,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,32,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,33,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,34,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,35,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,36,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,37,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,38,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,39,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,40,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,41,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,42,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,43,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,44,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,45,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,46,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,47,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,48,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,49,1
"study2","high_uncertainty_q4","uncertainty_control","eiv_fit","EIV-GP",12,50,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,1,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,2,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,3,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,4,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,5,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,6,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,7,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,8,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,9,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,10,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,11,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,12,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,13,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,14,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,15,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,16,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,17,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,18,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,19,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,20,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,21,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,22,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,23,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,24,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,25,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,26,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,27,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,28,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,29,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,30,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,31,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,32,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,33,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,34,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,35,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,36,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,37,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,38,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,39,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,40,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,41,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,42,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,43,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,44,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,45,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,46,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,47,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,48,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,49,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","RF-OM",12,50,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,1,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,2,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,3,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,4,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,5,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,6,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,7,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,8,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,9,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,10,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,11,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,12,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,13,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,14,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,15,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,16,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,17,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,18,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,19,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,20,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,21,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,22,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,23,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,24,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,25,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,26,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,27,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,28,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,29,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,30,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,31,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,32,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,33,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,34,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,35,1
"study2","high_uncertainty_q4","uncertainty_control","ablation_fit","PI-GP",12,36,1
